"path","ratio","sub_h","method","method_code","parameter","estimate","truth"
598,400,0.04,"Fixed point linearization","fix","sigma[2]",0.508361128718189,0.5
599,400,0.04,"Fixed point linearization","fix","epsilon",0.103495163925365,0.1
599,400,0.04,"Fixed point linearization","fix","alpha",0.494180023715581,0.5
599,400,0.04,"Fixed point linearization","fix","gamma",1.2185840150246,1.5
599,400,0.04,"Fixed point linearization","fix","beta",0.860541289915833,0.6
599,400,0.04,"Fixed point linearization","fix","sigma[1]",0.311554906833234,0.3
599,400,0.04,"Fixed point linearization","fix","sigma[2]",0.511153015562996,0.5
600,400,0.04,"Fixed point linearization","fix","epsilon",0.10022729401363,0.1
600,400,0.04,"Fixed point linearization","fix","alpha",0.499112875728404,0.5
600,400,0.04,"Fixed point linearization","fix","gamma",1.24094217783925,1.5
600,400,0.04,"Fixed point linearization","fix","beta",0.8851186355666,0.6
600,400,0.04,"Fixed point linearization","fix","sigma[1]",0.329142706617483,0.3
600,400,0.04,"Fixed point linearization","fix","sigma[2]",0.512657936966605,0.5
601,400,0.04,"Fixed point linearization","fix","epsilon",0.101281077409236,0.1
601,400,0.04,"Fixed point linearization","fix","alpha",0.480853644078429,0.5
601,400,0.04,"Fixed point linearization","fix","gamma",1.07836808750523,1.5
601,400,0.04,"Fixed point linearization","fix","beta",0.711088448835135,0.6
601,400,0.04,"Fixed point linearization","fix","sigma[1]",0.321762165463445,0.3
601,400,0.04,"Fixed point linearization","fix","sigma[2]",0.513275847967548,0.5
602,400,0.04,"Fixed point linearization","fix","epsilon",0.102472208872247,0.1
602,400,0.04,"Fixed point linearization","fix","alpha",0.481953124255897,0.5
602,400,0.04,"Fixed point linearization","fix","gamma",1.25937914515878,1.5
602,400,0.04,"Fixed point linearization","fix","beta",0.829252038949301,0.6
602,400,0.04,"Fixed point linearization","fix","sigma[1]",0.328362800328949,0.3
602,400,0.04,"Fixed point linearization","fix","sigma[2]",0.500568118555485,0.5
603,400,0.04,"Fixed point linearization","fix","epsilon",0.104186309731201,0.1
603,400,0.04,"Fixed point linearization","fix","alpha",0.506653798669888,0.5
603,400,0.04,"Fixed point linearization","fix","gamma",1.38679873944925,1.5
603,400,0.04,"Fixed point linearization","fix","beta",0.958436127656889,0.6
603,400,0.04,"Fixed point linearization","fix","sigma[1]",0.316538982936987,0.3
603,400,0.04,"Fixed point linearization","fix","sigma[2]",0.518640116584917,0.5
604,400,0.04,"Fixed point linearization","fix","epsilon",0.1000545097382,0.1
604,400,0.04,"Fixed point linearization","fix","alpha",0.49402109407636,0.5
604,400,0.04,"Fixed point linearization","fix","gamma",1.30931603400582,1.5
604,400,0.04,"Fixed point linearization","fix","beta",0.85897761067229,0.6
604,400,0.04,"Fixed point linearization","fix","sigma[1]",0.327792746289437,0.3
604,400,0.04,"Fixed point linearization","fix","sigma[2]",0.490921441802447,0.5
605,400,0.04,"Fixed point linearization","fix","epsilon",0.10250025107137,0.1
605,400,0.04,"Fixed point linearization","fix","alpha",0.49922585239596,0.5
605,400,0.04,"Fixed point linearization","fix","gamma",1.30450493063831,1.5
605,400,0.04,"Fixed point linearization","fix","beta",0.896996387984161,0.6
605,400,0.04,"Fixed point linearization","fix","sigma[1]",0.299572177436515,0.3
605,400,0.04,"Fixed point linearization","fix","sigma[2]",0.49734528044775,0.5
606,400,0.04,"Fixed point linearization","fix","epsilon",0.10310880032232,0.1
606,400,0.04,"Fixed point linearization","fix","alpha",0.500653924769818,0.5
606,400,0.04,"Fixed point linearization","fix","gamma",1.13859793470922,1.5
606,400,0.04,"Fixed point linearization","fix","beta",0.89700351140696,0.6
606,400,0.04,"Fixed point linearization","fix","sigma[1]",0.321049252885557,0.3
606,400,0.04,"Fixed point linearization","fix","sigma[2]",0.504595867286182,0.5
607,400,0.04,"Fixed point linearization","fix","epsilon",0.104752524127485,0.1
607,400,0.04,"Fixed point linearization","fix","alpha",0.499003634170389,0.5
607,400,0.04,"Fixed point linearization","fix","gamma",1.13341839316962,1.5
607,400,0.04,"Fixed point linearization","fix","beta",0.856421039784331,0.6
607,400,0.04,"Fixed point linearization","fix","sigma[1]",0.299729193204092,0.3
607,400,0.04,"Fixed point linearization","fix","sigma[2]",0.486518701578701,0.5
608,400,0.04,"Fixed point linearization","fix","epsilon",0.107581893225694,0.1
608,400,0.04,"Fixed point linearization","fix","alpha",0.489966916131346,0.5
608,400,0.04,"Fixed point linearization","fix","gamma",1.01101984863343,1.5
608,400,0.04,"Fixed point linearization","fix","beta",0.847840766812902,0.6
608,400,0.04,"Fixed point linearization","fix","sigma[1]",0.327391580002719,0.3
608,400,0.04,"Fixed point linearization","fix","sigma[2]",0.46799640309607,0.5
609,400,0.04,"Fixed point linearization","fix","epsilon",0.102800702408941,0.1
609,400,0.04,"Fixed point linearization","fix","alpha",0.491427633335005,0.5
609,400,0.04,"Fixed point linearization","fix","gamma",1.14845248023035,1.5
609,400,0.04,"Fixed point linearization","fix","beta",0.759595048557914,0.6
609,400,0.04,"Fixed point linearization","fix","sigma[1]",0.315852876058154,0.3
609,400,0.04,"Fixed point linearization","fix","sigma[2]",0.512441306929937,0.5
610,400,0.04,"Fixed point linearization","fix","epsilon",0.106002716471858,0.1
610,400,0.04,"Fixed point linearization","fix","alpha",0.490753043326866,0.5
610,400,0.04,"Fixed point linearization","fix","gamma",1.18602806304415,1.5
610,400,0.04,"Fixed point linearization","fix","beta",0.865352633027686,0.6
610,400,0.04,"Fixed point linearization","fix","sigma[1]",0.304025523340688,0.3
610,400,0.04,"Fixed point linearization","fix","sigma[2]",0.506232875655791,0.5
611,400,0.04,"Fixed point linearization","fix","epsilon",0.107605971720177,0.1
611,400,0.04,"Fixed point linearization","fix","alpha",0.502812475636293,0.5
611,400,0.04,"Fixed point linearization","fix","gamma",1.21159633432127,1.5
611,400,0.04,"Fixed point linearization","fix","beta",0.871445313777399,0.6
611,400,0.04,"Fixed point linearization","fix","sigma[1]",0.314051167999004,0.3
611,400,0.04,"Fixed point linearization","fix","sigma[2]",0.516436364596559,0.5
612,400,0.04,"Fixed point linearization","fix","epsilon",0.110351835612067,0.1
612,400,0.04,"Fixed point linearization","fix","alpha",0.538396095784537,0.5
612,400,0.04,"Fixed point linearization","fix","gamma",1.01000012732344,1.5
612,400,0.04,"Fixed point linearization","fix","beta",1.11469454473486,0.6
612,400,0.04,"Fixed point linearization","fix","sigma[1]",0.326007912345178,0.3
612,400,0.04,"Fixed point linearization","fix","sigma[2]",0.489811478926741,0.5
613,400,0.04,"Fixed point linearization","fix","epsilon",0.102982539002439,0.1
613,400,0.04,"Fixed point linearization","fix","alpha",0.4987684376572,0.5
613,400,0.04,"Fixed point linearization","fix","gamma",1.4380144917923,1.5
613,400,0.04,"Fixed point linearization","fix","beta",0.858549749341265,0.6
613,400,0.04,"Fixed point linearization","fix","sigma[1]",0.330793553701427,0.3
613,400,0.04,"Fixed point linearization","fix","sigma[2]",0.511763991073468,0.5
614,400,0.04,"Fixed point linearization","fix","epsilon",0.102326826747499,0.1
614,400,0.04,"Fixed point linearization","fix","alpha",0.488073360050443,0.5
614,400,0.04,"Fixed point linearization","fix","gamma",1.27373737366442,1.5
614,400,0.04,"Fixed point linearization","fix","beta",0.867069093353746,0.6
614,400,0.04,"Fixed point linearization","fix","sigma[1]",0.330077509738914,0.3
614,400,0.04,"Fixed point linearization","fix","sigma[2]",0.48329742033512,0.5
615,400,0.04,"Fixed point linearization","fix","epsilon",0.102639204417973,0.1
615,400,0.04,"Fixed point linearization","fix","alpha",0.500804613394714,0.5
615,400,0.04,"Fixed point linearization","fix","gamma",1.35974943789325,1.5
615,400,0.04,"Fixed point linearization","fix","beta",0.967949442516096,0.6
615,400,0.04,"Fixed point linearization","fix","sigma[1]",0.29974706408419,0.3
615,400,0.04,"Fixed point linearization","fix","sigma[2]",0.497199891939571,0.5
616,400,0.04,"Fixed point linearization","fix","epsilon",0.104128675100195,0.1
616,400,0.04,"Fixed point linearization","fix","alpha",0.49537753532362,0.5
616,400,0.04,"Fixed point linearization","fix","gamma",1.43752054529248,1.5
616,400,0.04,"Fixed point linearization","fix","beta",0.922786231964391,0.6
616,400,0.04,"Fixed point linearization","fix","sigma[1]",0.334282055893758,0.3
616,400,0.04,"Fixed point linearization","fix","sigma[2]",0.484282784745894,0.5
617,400,0.04,"Fixed point linearization","fix","epsilon",0.102285830739575,0.1
617,400,0.04,"Fixed point linearization","fix","alpha",0.493230846083156,0.5
617,400,0.04,"Fixed point linearization","fix","gamma",1.52046117180233,1.5
617,400,0.04,"Fixed point linearization","fix","beta",0.96052349610458,0.6
617,400,0.04,"Fixed point linearization","fix","sigma[1]",0.330222934674233,0.3
617,400,0.04,"Fixed point linearization","fix","sigma[2]",0.517377428400391,0.5
618,400,0.04,"Fixed point linearization","fix","epsilon",0.104144876614245,0.1
618,400,0.04,"Fixed point linearization","fix","alpha",0.469819615919446,0.5
618,400,0.04,"Fixed point linearization","fix","gamma",1.33409720686852,1.5
618,400,0.04,"Fixed point linearization","fix","beta",0.956023566048738,0.6
618,400,0.04,"Fixed point linearization","fix","sigma[1]",0.317617686887108,0.3
618,400,0.04,"Fixed point linearization","fix","sigma[2]",0.502372972236175,0.5
619,400,0.04,"Fixed point linearization","fix","epsilon",0.100138562050151,0.1
619,400,0.04,"Fixed point linearization","fix","alpha",0.487201556274236,0.5
619,400,0.04,"Fixed point linearization","fix","gamma",1.35810687337389,1.5
619,400,0.04,"Fixed point linearization","fix","beta",0.929632714427906,0.6
619,400,0.04,"Fixed point linearization","fix","sigma[1]",0.312758638829017,0.3
619,400,0.04,"Fixed point linearization","fix","sigma[2]",0.506426237548935,0.5
620,400,0.04,"Fixed point linearization","fix","epsilon",0.103213899719751,0.1
620,400,0.04,"Fixed point linearization","fix","alpha",0.488389866392688,0.5
620,400,0.04,"Fixed point linearization","fix","gamma",1.34158683192428,1.5
620,400,0.04,"Fixed point linearization","fix","beta",1.0413357290312,0.6
620,400,0.04,"Fixed point linearization","fix","sigma[1]",0.331386654672701,0.3
620,400,0.04,"Fixed point linearization","fix","sigma[2]",0.511735950073707,0.5
621,400,0.04,"Fixed point linearization","fix","epsilon",0.101664902805533,0.1
621,400,0.04,"Fixed point linearization","fix","alpha",0.501509141163778,0.5
621,400,0.04,"Fixed point linearization","fix","gamma",1.45824445625101,1.5
621,400,0.04,"Fixed point linearization","fix","beta",0.869530841213717,0.6
621,400,0.04,"Fixed point linearization","fix","sigma[1]",0.331431883406907,0.3
621,400,0.04,"Fixed point linearization","fix","sigma[2]",0.533133799226544,0.5
622,400,0.04,"Fixed point linearization","fix","epsilon",0.101030083090584,0.1
622,400,0.04,"Fixed point linearization","fix","alpha",0.481140712874009,0.5
622,400,0.04,"Fixed point linearization","fix","gamma",1.01005769118152,1.5
622,400,0.04,"Fixed point linearization","fix","beta",0.705947919496435,0.6
622,400,0.04,"Fixed point linearization","fix","sigma[1]",0.323135057965965,0.3
622,400,0.04,"Fixed point linearization","fix","sigma[2]",0.525099195983289,0.5
623,400,0.04,"Fixed point linearization","fix","epsilon",0.102961849961032,0.1
623,400,0.04,"Fixed point linearization","fix","alpha",0.490744595557387,0.5
623,400,0.04,"Fixed point linearization","fix","gamma",1.54149156893241,1.5
623,400,0.04,"Fixed point linearization","fix","beta",1.04718579942711,0.6
623,400,0.04,"Fixed point linearization","fix","sigma[1]",0.311049479057773,0.3
623,400,0.04,"Fixed point linearization","fix","sigma[2]",0.506344161631202,0.5
624,400,0.04,"Fixed point linearization","fix","epsilon",0.101827995407115,0.1
624,400,0.04,"Fixed point linearization","fix","alpha",0.508097704494507,0.5
624,400,0.04,"Fixed point linearization","fix","gamma",1.2403298078808,1.5
624,400,0.04,"Fixed point linearization","fix","beta",0.769205241695485,0.6
624,400,0.04,"Fixed point linearization","fix","sigma[1]",0.318098737702314,0.3
624,400,0.04,"Fixed point linearization","fix","sigma[2]",0.499693650148189,0.5
625,400,0.04,"Fixed point linearization","fix","epsilon",0.100792531049511,0.1
625,400,0.04,"Fixed point linearization","fix","alpha",0.500334169965797,0.5
625,400,0.04,"Fixed point linearization","fix","gamma",1.23554291749506,1.5
625,400,0.04,"Fixed point linearization","fix","beta",0.882311677120575,0.6
625,400,0.04,"Fixed point linearization","fix","sigma[1]",0.31101419018966,0.3
625,400,0.04,"Fixed point linearization","fix","sigma[2]",0.540666413617181,0.5
626,400,0.04,"Fixed point linearization","fix","epsilon",0.100206143972245,0.1
626,400,0.04,"Fixed point linearization","fix","alpha",0.483995834204016,0.5
626,400,0.04,"Fixed point linearization","fix","gamma",1.14914135265429,1.5
626,400,0.04,"Fixed point linearization","fix","beta",0.779910708965445,0.6
626,400,0.04,"Fixed point linearization","fix","sigma[1]",0.317738626205389,0.3
626,400,0.04,"Fixed point linearization","fix","sigma[2]",0.486840315705844,0.5
627,400,0.04,"Fixed point linearization","fix","epsilon",0.106397897821222,0.1
627,400,0.04,"Fixed point linearization","fix","alpha",0.486568372409352,0.5
627,400,0.04,"Fixed point linearization","fix","gamma",1.17007062031825,1.5
627,400,0.04,"Fixed point linearization","fix","beta",0.811553827747555,0.6
627,400,0.04,"Fixed point linearization","fix","sigma[1]",0.328379962025706,0.3
627,400,0.04,"Fixed point linearization","fix","sigma[2]",0.490987325656225,0.5
628,400,0.04,"Fixed point linearization","fix","epsilon",0.0969760977037108,0.1
628,400,0.04,"Fixed point linearization","fix","alpha",0.489114226096001,0.5
628,400,0.04,"Fixed point linearization","fix","gamma",1.26958869769053,1.5
628,400,0.04,"Fixed point linearization","fix","beta",0.836831642425787,0.6
628,400,0.04,"Fixed point linearization","fix","sigma[1]",0.320398718906104,0.3
628,400,0.04,"Fixed point linearization","fix","sigma[2]",0.489599666511694,0.5
629,400,0.04,"Fixed point linearization","fix","epsilon",0.103227609030569,0.1
629,400,0.04,"Fixed point linearization","fix","alpha",0.483809158695298,0.5
629,400,0.04,"Fixed point linearization","fix","gamma",1.1270973648014,1.5
629,400,0.04,"Fixed point linearization","fix","beta",0.733234405764493,0.6
629,400,0.04,"Fixed point linearization","fix","sigma[1]",0.323426707090876,0.3
629,400,0.04,"Fixed point linearization","fix","sigma[2]",0.514183895777068,0.5
630,400,0.04,"Fixed point linearization","fix","epsilon",0.105710374249471,0.1
630,400,0.04,"Fixed point linearization","fix","alpha",0.504290765482269,0.5
630,400,0.04,"Fixed point linearization","fix","gamma",1.36951493466375,1.5
630,400,0.04,"Fixed point linearization","fix","beta",0.956751009729212,0.6
630,400,0.04,"Fixed point linearization","fix","sigma[1]",0.309211411818636,0.3
630,400,0.04,"Fixed point linearization","fix","sigma[2]",0.486106650914505,0.5
631,400,0.04,"Fixed point linearization","fix","epsilon",0.107156687099232,0.1
631,400,0.04,"Fixed point linearization","fix","alpha",0.495561372931242,0.5
631,400,0.04,"Fixed point linearization","fix","gamma",1.24905158366977,1.5
631,400,0.04,"Fixed point linearization","fix","beta",0.972403586294186,0.6
631,400,0.04,"Fixed point linearization","fix","sigma[1]",0.332939819312162,0.3
631,400,0.04,"Fixed point linearization","fix","sigma[2]",0.498303985099962,0.5
632,400,0.04,"Fixed point linearization","fix","epsilon",0.103434132286706,0.1
632,400,0.04,"Fixed point linearization","fix","alpha",0.484305079725897,0.5
632,400,0.04,"Fixed point linearization","fix","gamma",1.21113538890493,1.5
632,400,0.04,"Fixed point linearization","fix","beta",0.824841869054505,0.6
632,400,0.04,"Fixed point linearization","fix","sigma[1]",0.317293352154436,0.3
632,400,0.04,"Fixed point linearization","fix","sigma[2]",0.531696651307931,0.5
633,400,0.04,"Fixed point linearization","fix","epsilon",0.101603602146334,0.1
633,400,0.04,"Fixed point linearization","fix","alpha",0.506066645830984,0.5
633,400,0.04,"Fixed point linearization","fix","gamma",1.58213593742329,1.5
633,400,0.04,"Fixed point linearization","fix","beta",1.14911079162334,0.6
633,400,0.04,"Fixed point linearization","fix","sigma[1]",0.317721019934573,0.3
633,400,0.04,"Fixed point linearization","fix","sigma[2]",0.513312222166071,0.5
634,400,0.04,"Fixed point linearization","fix","epsilon",0.102238585525554,0.1
634,400,0.04,"Fixed point linearization","fix","alpha",0.486680564375944,0.5
634,400,0.04,"Fixed point linearization","fix","gamma",1.21776261927563,1.5
634,400,0.04,"Fixed point linearization","fix","beta",0.880860856091094,0.6
634,400,0.04,"Fixed point linearization","fix","sigma[1]",0.309962159375418,0.3
634,400,0.04,"Fixed point linearization","fix","sigma[2]",0.517213909346934,0.5
635,400,0.04,"Fixed point linearization","fix","epsilon",0.10550869626266,0.1
635,400,0.04,"Fixed point linearization","fix","alpha",0.49331801213577,0.5
635,400,0.04,"Fixed point linearization","fix","gamma",1.18554093852446,1.5
635,400,0.04,"Fixed point linearization","fix","beta",0.775482267419342,0.6
635,400,0.04,"Fixed point linearization","fix","sigma[1]",0.307190589087072,0.3
635,400,0.04,"Fixed point linearization","fix","sigma[2]",0.513501625189376,0.5
636,400,0.04,"Fixed point linearization","fix","epsilon",0.103224549391554,0.1
636,400,0.04,"Fixed point linearization","fix","alpha",0.500800585324926,0.5
636,400,0.04,"Fixed point linearization","fix","gamma",1.28290568891501,1.5
636,400,0.04,"Fixed point linearization","fix","beta",0.811310713432601,0.6
636,400,0.04,"Fixed point linearization","fix","sigma[1]",0.314136636544739,0.3
636,400,0.04,"Fixed point linearization","fix","sigma[2]",0.487923979906763,0.5
637,400,0.04,"Fixed point linearization","fix","epsilon",0.100727270493803,0.1
637,400,0.04,"Fixed point linearization","fix","alpha",0.501148806833547,0.5
637,400,0.04,"Fixed point linearization","fix","gamma",1.21724204872946,1.5
637,400,0.04,"Fixed point linearization","fix","beta",0.801979801217164,0.6
637,400,0.04,"Fixed point linearization","fix","sigma[1]",0.305709841496587,0.3
637,400,0.04,"Fixed point linearization","fix","sigma[2]",0.504831678035022,0.5
638,400,0.04,"Fixed point linearization","fix","epsilon",0.103071852679882,0.1
638,400,0.04,"Fixed point linearization","fix","alpha",0.485409558991952,0.5
638,400,0.04,"Fixed point linearization","fix","gamma",1.41289286028704,1.5
638,400,0.04,"Fixed point linearization","fix","beta",0.825631012808092,0.6
638,400,0.04,"Fixed point linearization","fix","sigma[1]",0.318920962994596,0.3
638,400,0.04,"Fixed point linearization","fix","sigma[2]",0.530124840911644,0.5
639,400,0.04,"Fixed point linearization","fix","epsilon",0.100772174070928,0.1
639,400,0.04,"Fixed point linearization","fix","alpha",0.490241119721042,0.5
639,400,0.04,"Fixed point linearization","fix","gamma",1.07027801380951,1.5
639,400,0.04,"Fixed point linearization","fix","beta",0.710896462439411,0.6
639,400,0.04,"Fixed point linearization","fix","sigma[1]",0.320236974144031,0.3
639,400,0.04,"Fixed point linearization","fix","sigma[2]",0.497718737886111,0.5
640,400,0.04,"Fixed point linearization","fix","epsilon",0.104236596750009,0.1
640,400,0.04,"Fixed point linearization","fix","alpha",0.49213271241127,0.5
640,400,0.04,"Fixed point linearization","fix","gamma",1.27422379727313,1.5
640,400,0.04,"Fixed point linearization","fix","beta",0.824188252585565,0.6
640,400,0.04,"Fixed point linearization","fix","sigma[1]",0.319808008140557,0.3
640,400,0.04,"Fixed point linearization","fix","sigma[2]",0.477706835385992,0.5
641,400,0.04,"Fixed point linearization","fix","epsilon",0.103538664561538,0.1
641,400,0.04,"Fixed point linearization","fix","alpha",0.491822865316951,0.5
641,400,0.04,"Fixed point linearization","fix","gamma",1.36718505227296,1.5
641,400,0.04,"Fixed point linearization","fix","beta",0.846692648439616,0.6
641,400,0.04,"Fixed point linearization","fix","sigma[1]",0.307157496937719,0.3
641,400,0.04,"Fixed point linearization","fix","sigma[2]",0.458963571319719,0.5
642,400,0.04,"Fixed point linearization","fix","epsilon",0.102629763981491,0.1
642,400,0.04,"Fixed point linearization","fix","alpha",0.486569956534463,0.5
642,400,0.04,"Fixed point linearization","fix","gamma",1.37837671399362,1.5
642,400,0.04,"Fixed point linearization","fix","beta",0.903417497274267,0.6
642,400,0.04,"Fixed point linearization","fix","sigma[1]",0.331494386944589,0.3
642,400,0.04,"Fixed point linearization","fix","sigma[2]",0.501638585930963,0.5
643,400,0.04,"Fixed point linearization","fix","epsilon",0.10481544966735,0.1
643,400,0.04,"Fixed point linearization","fix","alpha",0.486184544489821,0.5
643,400,0.04,"Fixed point linearization","fix","gamma",1.01330540421024,1.5
643,400,0.04,"Fixed point linearization","fix","beta",0.706250556382719,0.6
643,400,0.04,"Fixed point linearization","fix","sigma[1]",0.338444579437576,0.3
643,400,0.04,"Fixed point linearization","fix","sigma[2]",0.501419677116877,0.5
644,400,0.04,"Fixed point linearization","fix","epsilon",0.107991275562488,0.1
644,400,0.04,"Fixed point linearization","fix","alpha",0.500230639296496,0.5
644,400,0.04,"Fixed point linearization","fix","gamma",1.35180692214685,1.5
644,400,0.04,"Fixed point linearization","fix","beta",0.969789132633113,0.6
644,400,0.04,"Fixed point linearization","fix","sigma[1]",0.289875068309887,0.3
644,400,0.04,"Fixed point linearization","fix","sigma[2]",0.511384604009275,0.5
645,400,0.04,"Fixed point linearization","fix","epsilon",0.106312018975508,0.1
645,400,0.04,"Fixed point linearization","fix","alpha",0.486321114596827,0.5
645,400,0.04,"Fixed point linearization","fix","gamma",1.19320822165893,1.5
645,400,0.04,"Fixed point linearization","fix","beta",0.816652883222445,0.6
645,400,0.04,"Fixed point linearization","fix","sigma[1]",0.306578687746255,0.3
645,400,0.04,"Fixed point linearization","fix","sigma[2]",0.527099473789742,0.5
646,400,0.04,"Fixed point linearization","fix","epsilon",0.102586621202852,0.1
646,400,0.04,"Fixed point linearization","fix","alpha",0.495576832172315,0.5
646,400,0.04,"Fixed point linearization","fix","gamma",1.02526275288419,1.5
646,400,0.04,"Fixed point linearization","fix","beta",0.752570696055403,0.6
646,400,0.04,"Fixed point linearization","fix","sigma[1]",0.3313713595743,0.3
646,400,0.04,"Fixed point linearization","fix","sigma[2]",0.507329654064808,0.5
647,400,0.04,"Fixed point linearization","fix","epsilon",0.104400084419314,0.1
647,400,0.04,"Fixed point linearization","fix","alpha",0.490512513715381,0.5
647,400,0.04,"Fixed point linearization","fix","gamma",1.38566073388265,1.5
647,400,0.04,"Fixed point linearization","fix","beta",0.996702283229394,0.6
647,400,0.04,"Fixed point linearization","fix","sigma[1]",0.312487303040074,0.3
647,400,0.04,"Fixed point linearization","fix","sigma[2]",0.501426598433453,0.5
648,400,0.04,"Fixed point linearization","fix","epsilon",0.10498106513792,0.1
648,400,0.04,"Fixed point linearization","fix","alpha",0.501142272776993,0.5
648,400,0.04,"Fixed point linearization","fix","gamma",1.242514340546,1.5
648,400,0.04,"Fixed point linearization","fix","beta",0.881199398952699,0.6
648,400,0.04,"Fixed point linearization","fix","sigma[1]",0.312797535517369,0.3
648,400,0.04,"Fixed point linearization","fix","sigma[2]",0.533335354136088,0.5
649,400,0.04,"Fixed point linearization","fix","epsilon",0.099440334636709,0.1
649,400,0.04,"Fixed point linearization","fix","alpha",0.488140565535712,0.5
649,400,0.04,"Fixed point linearization","fix","gamma",1.23232848861545,1.5
649,400,0.04,"Fixed point linearization","fix","beta",0.820043301470259,0.6
649,400,0.04,"Fixed point linearization","fix","sigma[1]",0.321213390491727,0.3
649,400,0.04,"Fixed point linearization","fix","sigma[2]",0.517010410774508,0.5
650,400,0.04,"Fixed point linearization","fix","epsilon",0.105437728988797,0.1
650,400,0.04,"Fixed point linearization","fix","alpha",0.487029222065008,0.5
650,400,0.04,"Fixed point linearization","fix","gamma",1.48364611857007,1.5
650,400,0.04,"Fixed point linearization","fix","beta",1.02612332367722,0.6
650,400,0.04,"Fixed point linearization","fix","sigma[1]",0.31909875771215,0.3
650,400,0.04,"Fixed point linearization","fix","sigma[2]",0.501569096000465,0.5
651,400,0.04,"Fixed point linearization","fix","epsilon",0.103399119833398,0.1
651,400,0.04,"Fixed point linearization","fix","alpha",0.49550715342332,0.5
651,400,0.04,"Fixed point linearization","fix","gamma",1.13783676963515,1.5
651,400,0.04,"Fixed point linearization","fix","beta",0.821162396203167,0.6
651,400,0.04,"Fixed point linearization","fix","sigma[1]",0.304679321566045,0.3
651,400,0.04,"Fixed point linearization","fix","sigma[2]",0.475029627087714,0.5
652,400,0.04,"Fixed point linearization","fix","epsilon",0.100817178707002,0.1
652,400,0.04,"Fixed point linearization","fix","alpha",0.453761776135795,0.5
652,400,0.04,"Fixed point linearization","fix","gamma",1.01000009177707,1.5
652,400,0.04,"Fixed point linearization","fix","beta",0.57688903178066,0.6
652,400,0.04,"Fixed point linearization","fix","sigma[1]",0.42201341399373,0.3
652,400,0.04,"Fixed point linearization","fix","sigma[2]",0.45758713255531,0.5
653,400,0.04,"Fixed point linearization","fix","epsilon",0.103254693930702,0.1
653,400,0.04,"Fixed point linearization","fix","alpha",0.497937532736696,0.5
653,400,0.04,"Fixed point linearization","fix","gamma",1.15973986464997,1.5
653,400,0.04,"Fixed point linearization","fix","beta",0.860384203999387,0.6
653,400,0.04,"Fixed point linearization","fix","sigma[1]",0.341125720887785,0.3
653,400,0.04,"Fixed point linearization","fix","sigma[2]",0.505865929633578,0.5
654,400,0.04,"Fixed point linearization","fix","epsilon",0.103392994020147,0.1
654,400,0.04,"Fixed point linearization","fix","alpha",0.488507506231203,0.5
654,400,0.04,"Fixed point linearization","fix","gamma",1.22383101418246,1.5
654,400,0.04,"Fixed point linearization","fix","beta",0.764319653982367,0.6
654,400,0.04,"Fixed point linearization","fix","sigma[1]",0.332999188541071,0.3
654,400,0.04,"Fixed point linearization","fix","sigma[2]",0.497824332849624,0.5
655,400,0.04,"Fixed point linearization","fix","epsilon",0.10635644224941,0.1
655,400,0.04,"Fixed point linearization","fix","alpha",0.505480080946356,0.5
655,400,0.04,"Fixed point linearization","fix","gamma",1.13228562098758,1.5
655,400,0.04,"Fixed point linearization","fix","beta",0.747150113376106,0.6
655,400,0.04,"Fixed point linearization","fix","sigma[1]",0.322849626821714,0.3
655,400,0.04,"Fixed point linearization","fix","sigma[2]",0.502417005689196,0.5
656,400,0.04,"Fixed point linearization","fix","epsilon",0.100064538041638,0.1
656,400,0.04,"Fixed point linearization","fix","alpha",0.486138443012609,0.5
656,400,0.04,"Fixed point linearization","fix","gamma",1.34941145701496,1.5
656,400,0.04,"Fixed point linearization","fix","beta",0.936218452006495,0.6
656,400,0.04,"Fixed point linearization","fix","sigma[1]",0.311650456720702,0.3
656,400,0.04,"Fixed point linearization","fix","sigma[2]",0.490455150486634,0.5
657,400,0.04,"Fixed point linearization","fix","epsilon",0.105133127221235,0.1
657,400,0.04,"Fixed point linearization","fix","alpha",0.500780162788557,0.5
657,400,0.04,"Fixed point linearization","fix","gamma",1.29939977568274,1.5
657,400,0.04,"Fixed point linearization","fix","beta",0.973095326975443,0.6
657,400,0.04,"Fixed point linearization","fix","sigma[1]",0.336428879766817,0.3
657,400,0.04,"Fixed point linearization","fix","sigma[2]",0.53554202342973,0.5
658,400,0.04,"Fixed point linearization","fix","epsilon",0.105682503964751,0.1
658,400,0.04,"Fixed point linearization","fix","alpha",0.487677949801375,0.5
658,400,0.04,"Fixed point linearization","fix","gamma",1.52599996788764,1.5
658,400,0.04,"Fixed point linearization","fix","beta",0.857194099557268,0.6
658,400,0.04,"Fixed point linearization","fix","sigma[1]",0.307139186242189,0.3
658,400,0.04,"Fixed point linearization","fix","sigma[2]",0.510372591986491,0.5
659,400,0.04,"Fixed point linearization","fix","epsilon",0.0987285756229869,0.1
659,400,0.04,"Fixed point linearization","fix","alpha",0.495126388120239,0.5
659,400,0.04,"Fixed point linearization","fix","gamma",1.38245472570333,1.5
659,400,0.04,"Fixed point linearization","fix","beta",0.996012620551185,0.6
659,400,0.04,"Fixed point linearization","fix","sigma[1]",0.323330845490289,0.3
659,400,0.04,"Fixed point linearization","fix","sigma[2]",0.49891113864612,0.5
